# Time-averaged data for fix 2
# TimeStep c_v[1] c_v[2] c_v[3] c_v[4]
27960 0.0515321 -0.0119226 0.128673 0.168283
27965 0.0527628 -0.0276462 0.110038 0.135154
27970 0.0527318 -0.0450336 0.0829018 0.0906
27975 0.0531741 -0.0622398 0.047943 0.0388773
27980 0.0555853 -0.0773155 0.00654035 -0.0151898
27985 0.0614468 -0.0883869 -0.0394503 -0.0663903
27990 0.0718223 -0.0937752 -0.087342 -0.109295
27995 0.0869121 -0.092072 -0.1339 -0.13906
28000 0.105912 -0.0824276 -0.175742 -0.152258
28005 0.127402 -0.0648961 -0.209606 -0.147099
28010 0.149168 -0.0402235 -0.232989 -0.124044
28015 0.168541 -0.00946809 -0.244678 -0.0856046
28020 0.18263 0.0258071 -0.244526 -0.0360891
28025 0.188388 0.0631968 -0.232782 0.0188027
28030 0.183299 0.0995111 -0.210343 0.0724668
28035 0.165645 0.131502 -0.178912 0.118236
28040 0.134592 0.156781 -0.14069 0.150683
28045 0.0907275 0.173632 -0.0986967 0.165663
28050 0.0358593 0.180775 -0.0563766 0.160258
28055 -0.0267638 0.17741 -0.0174202 0.133226
28060 -0.0930091 0.163676 0.0146983 0.0853653
28065 -0.158559 0.140688 0.0371911 0.0193205
28070 -0.219543 0.110212 0.0480909 -0.0612403
28075 -0.272358 0.0738969 0.0466541 -0.151807
28080 -0.313485 0.0330407 0.0336983 -0.246746
28085 -0.340273 -0.0108668 0.0115314 -0.339608
28090 -0.351026 -0.0560467 -0.0165681 -0.423641
28095 -0.344933 -0.100535 -0.0469398 -0.492408
28100 -0.322373 -0.142101 -0.0759262 -0.5404
28105 -0.284613 -0.178518 -0.100372 -0.563503
28110 -0.23373 -0.208184 -0.117993 -0.559906
28115 -0.172056 -0.229717 -0.127157 -0.52893
28120 -0.102244 -0.241628 -0.12699 -0.470863
28125 -0.0275756 -0.24218 -0.117578 -0.387333
28130 0.0482926 -0.229697 -0.0997226 -0.281127
28135 0.121872 -0.203473 -0.0752649 -0.156866
28140 0.189713 -0.164436 -0.0469367 -0.0216592
28145 0.248681 -0.114898 -0.0179158 0.115867
28150 0.296429 -0.0582391 0.00901477 0.247205
28155 0.331072 0.00140775 0.0319718 0.364451
28160 0.351415 0.0596148 0.0496584 0.460688
28165 0.357071 0.112684 0.0611305 0.530885
28170 0.348076 0.158048 0.0661486 0.572273
28175 0.324846 0.194136 0.0651868 0.584168
28180 0.288491 0.219944 0.0593208 0.567756
28185 0.241275 0.235164 0.0498499 0.526288
28190 0.186144 0.240155 0.0378074 0.464107
28195 0.126949 0.235823 0.0241616 0.386933
28200 0.0682528 0.223403 0.00980808 0.301463
28205 0.0144125 0.204439 -0.00422059 0.214631
28210 -0.0312223 0.180747 -0.0163826 0.133142
28215 -0.0664246 0.154163 -0.024788 0.0629505
28220 -0.0898377 0.126724 -0.027079 0.00980776
28225 -0.101097 0.100609 -0.0210894 -0.0215771
28230 -0.100806 0.0774448 -0.00565007 -0.0290108
28235 -0.0906219 0.0582218 0.0187737 -0.0136264
28240 -0.0731815 0.0435409 0.0501213 0.0204807
28245 -0.0519847 0.0334012 0.0853946 0.066811
28250 -0.0309622 0.027602 0.12137 0.11801
28255 -0.013577 0.0256971 0.15569 0.16781
28260 -0.00240903 0.0271005 0.186904 0.211596
28265 0.00139945 0.0310339 0.213536 0.245969
28270 -0.00202169 0.0361877 0.23399 0.268156
28275 -0.0116235 0.0403994 0.24693 0.275706
28280 -0.0260467 0.0407584 0.251287 0.265999
28285 -0.0438145 0.0343965 0.246546 0.237128
28290 -0.0635643 0.0192054 0.232755 0.188396
28295 -0.0841251 -0.00561857 0.210592 0.120848
28300 -0.104274 -0.0389027 0.1809 0.037723
28305 -0.122335 -0.0780345 0.144836 -0.0555343
28310 -0.136583 -0.119147 0.104204 -0.151526
28315 -0.145678 -0.157323 0.0617183 -0.241283
28320 -0.148635 -0.187603 0.020412 -0.315826
28325 -0.145015 -0.205744 -0.0174944 -0.368253
28330 -0.134793 -0.208669 -0.0512498 -0.394712
28335 -0.118316 -0.194757 -0.0809803 -0.394054
28340 -0.0962437 -0.163806 -0.106872 -0.366922
28345 -0.069999 -0.116903 -0.128697 -0.315599
28350 -0.0415562 -0.0562667 -0.145336 -0.243159
28355 -0.0133323 0.0146874 -0.15544 -0.154085
28360 0.0122684 0.0916037 -0.158188 -0.0543156
28365 0.0332227 0.169065 -0.153395 0.0488935
28370 0.0479499 0.240971 -0.142017 0.146904
28375 0.0555634 0.300664 -0.125684 0.230544
28380 0.0563684 0.341859 -0.105711 0.292517
28385 0.0514029 0.359346 -0.0828566 0.327892
28390 0.042255 0.349936 -0.0575465 0.334644
28395 0.0305561 0.312899 -0.0298066 0.313648
28400 0.0177272 0.250074 9.04972e-05 0.267892
28405 0.00507971 0.165621 0.0316697 0.20237
28410 -0.00631104 0.0659559 0.0639037 0.123549
28415 -0.0151688 -0.0413265 0.0953838 0.0388886
28420 -0.0202594 -0.148904 0.124157 -0.0450069
28425 -0.0205755 -0.250053 0.148137 -0.122492
28430 -0.0157554 -0.338934 0.166036 -0.188653
28435 -0.0062589 -0.410859 0.177168 -0.239949
28440 0.00700314 -0.462349 0.181364 -0.273982
28445 0.0228422 -0.49158 0.179443 -0.289296
28450 0.0398882 -0.498297 0.173008 -0.2854
28455 0.0567678 -0.483531 0.163652 -0.263111
28460 0.0723799 -0.44929 0.152157 -0.224753
28465 0.0856382 -0.398382 0.138323 -0.17442
28470 0.0955557 -0.333963 0.121458 -0.11695
28475 0.100773 -0.259177 0.100767 -0.0576363
28480 0.0998194 -0.177007 0.076013 -0.00117473
28485 0.0917804 -0.0901888 0.0478344 0.049426
28490 0.0770292 -0.00180637 0.0174405 0.0926633
28495 0.0575252 0.0843799 -0.0139295 0.127976
28500 0.035758 0.16438 -0.044914 0.155223
28505 0.0143959 0.234236 -0.0739873 0.174645
28510 -0.00418462 0.290126 -0.0996238 0.186318
28515 -0.0186814 0.328965 -0.120828 0.189456
28520 -0.0285672 0.349117 -0.137179 0.183371
28525 -0.03377 0.350829 -0.148285 0.168774
28530 -0.0341724 0.336023 -0.153944 0.147907
28535 -0.0295515 0.308185 -0.1542 0.124434
28540 -0.0199092 0.27124 -0.149634 0.101697
28545 -0.00556055 0.229459 -0.140862 0.0830366
28550 0.012861 0.187544 -0.128463 0.0719422
28555 0.0344447 0.149709 -0.113551 0.0706028
28560 0.0578847 0.119133 -0.0975434 0.0794744
28565 0.0816203 0.0976575 -0.081963 0.0973148
28570 0.104098 0.0857651 -0.0682866 0.121577
28575 0.123832 0.082704 -0.057704 0.148832
28580 0.139436 0.0871404 -0.0504905 0.176086
28585 0.149494 0.0969248 -0.0461564 0.200263
28590 0.152663 0.109295 -0.0434959 0.218462
28595 0.148211 0.121035 -0.041092 0.228153
28600 0.136368 0.129176 -0.0374442 0.228099
28605 0.118202 0.131289 -0.0316687 0.217823
28610 0.095565 0.125992 -0.0235825 0.197975
28615 0.0706734 0.113135 -0.0130437 0.170765
28620 0.045798 0.0931577 0.000162483 0.139118
28625 0.023335 0.0671137 0.0162588 0.106708
28630 0.00501845 0.03607 0.0351137 0.0762021
28635 -0.00828693 0.000585606 0.0559194 0.0482181
28640 -0.0163041 -0.0391129 0.0773058 0.0218888
28645 -0.019903 -0.0826849 0.0971147 -0.00547321
28650 -0.0208122 -0.128956 0.112864 -0.0369048
28655 -0.0209893 -0.175741 0.122647 -0.0740835
28660 -0.0221802 -0.219758 0.12596 -0.115979
28665 -0.0260564 -0.257028 0.123498 -0.159587
28670 -0.0340972 -0.284077 0.116641 -0.201533
28675 -0.0470959 -0.299051 0.106984 -0.239162
28680 -0.064952 -0.302094 0.0954807 -0.271566
28685 -0.0863919 -0.294949 0.0822133 -0.299127
28690 -0.109119 -0.279854 0.066784 -0.322189
28695 -0.131025 -0.25855 0.0483742 -0.3412
28700 -0.150551 -0.232149 0.0265362 -0.356164
28705 -0.166721 -0.201175 0.00141335 -0.366482
28710 -0.17847 -0.165322 -0.0262267 -0.370018
28715 -0.184414 -0.123971 -0.0550074 -0.363392
28720 -0.182882 -0.0775585 -0.0830976 -0.343538
28725 -0.17226 -0.0283559 -0.108679 -0.309296
28730 -0.152037 0.0201526 -0.130304 -0.262188
28735 -0.123329 0.0645046 -0.146699 -0.205523
28740 -0.0883941 0.101974 -0.157164 -0.143584
28745 -0.0501634 0.131038 -0.161669 -0.080795
28750 -0.0118972 0.151321 -0.160404 -0.0209803
28755 0.0231883 0.163161 -0.15381 0.0325396
28760 0.0522944 0.167289 -0.142681 0.0769025
28765 0.0731745 0.164673 -0.128153 0.109694
28770 0.08436 0.156122 -0.11139 0.129092
28775 0.0852673 0.142425 -0.0934503 0.134242
28780 0.0760163 0.124305 -0.0747296 0.125592
28785 0.057353 0.102782 -0.0552677 0.104867
28790 0.0306278 0.0790526 -0.0348759 0.0748044
28795 -0.00199003 0.0542553 -0.0135243 0.038741
28800 -0.0375933 0.029449 0.00795266 -0.000191615
28805 -0.0728928 0.00568717 0.0279871 -0.0392186
28810 -0.104746 -0.0158348 0.0447725 -0.0758086
28815 -0.130758 -0.0338609 0.0569436 -0.107675
28820 -0.149357 -0.0477357 0.0640057 -0.133087
28825 -0.159913 -0.0571905 0.0658589 -0.151245
28830 -0.162637 -0.0622743 0.0628098 -0.162101
28835 -0.158043 -0.0635738 0.0560469 -0.16557
28840 -0.146765 -0.0626368 0.0471807 -0.162221
28845 -0.129594 -0.0613069 0.038021 -0.15288
28850 -0.107279 -0.0610196 0.030606 -0.137693
28855 -0.0804142 -0.0626487 0.0269044 -0.116158
28860 -0.0500211 -0.0661816 0.0283993 -0.0878034
28865 -0.0178489 -0.0710818 0.0357556 -0.0531751
28870 0.0138387 -0.0770515 0.0483279 -0.0148849
28875 0.0427123 -0.0836688 0.0642904 0.0233339
28880 0.0670221 -0.0899771 0.081348 0.058393
28885 0.0860277 -0.0951072 0.0971998 0.0881203
28890 0.0999044 -0.0979983 0.10963 0.111537
28895 0.109397 -0.0972664 0.116967 0.129098
28900 0.115632 -0.091932 0.118236 0.141936
28905 0.119713 -0.0817419 0.113096 0.151067
28910 0.122916 -0.067253 0.10238 0.158043
28915 0.126742 -0.049987 0.0875563 0.164312
28920 0.132184 -0.0318979 0.0706375 0.170923
28925 0.139226 -0.0147949 0.0537365 0.178167
28930 0.147139 -0.000485697 0.0388719 0.185526
28935 0.155068 0.00966508 0.0277275 0.19246
28940 0.162137 0.0148186 0.0211447 0.198101
28945 0.167516 0.0146487 0.018526 0.20069
28950 0.170535 0.0098112 0.0183568 0.198703
28955 0.170513 0.00142846 0.0191023 0.191044
28960 0.166016 -0.00887286 0.0194631 0.176606
28965 0.154504 -0.019273 0.0181103 0.153342
28970 0.133394 -0.0281774 0.0146166 0.119833
28975 0.101275 -0.0341307 0.00966873 0.0768129
28980 0.0585268 -0.035962 0.00417955 0.0267444
28985 0.00755723 -0.0328171 -0.0009236 -0.0261835
28990 -0.0478597 -0.0242252 -0.0051259 -0.0772108
28995 -0.103249 -0.0106294 -0.00848485 -0.122363
29000 -0.15412 0.00648756 -0.0113283 -0.15896
29005 -0.196174 0.0248699 -0.0140421 -0.185346
29010 -0.225935 0.0420272 -0.0171619 -0.201069
29015 -0.241154 0.0561532 -0.0212756 -0.206277
29020 -0.241031 0.0658932 -0.0271342 -0.202272
29025 -0.225645 0.0706042 -0.0355862 -0.190627
29030 -0.195825 0.0703174 -0.0474043 -0.172911
29035 -0.153438 0.0658303 -0.0632147 -0.150823
29040 -0.101101 0.0587207 -0.0830549 -0.125435
29045 -0.0421706 0.0509844 -0.105677 -0.0968636
29050 0.0194101 0.0443124 -0.128321 -0.0645986
29055 0.0793195 0.040021 -0.147421 -0.0280803
29060 0.133257 0.038763 -0.160031 0.0119885
29065 0.177733 0.0405599 -0.164467 0.0538264
29070 0.210784 0.0450748 -0.160242 0.0956163
29075 0.231724 0.0518135 -0.148578 0.13496
29080 0.240742 0.0603553 -0.132089 0.169008
29085 0.238407 0.0702154 -0.11408 0.194542
29090 0.225364 0.0806103 -0.0974974 0.208477
29095 0.202302 0.090855 -0.0848077 0.20835
29100 0.170274 0.100478 -0.0782748 0.192477
29105 0.130917 0.109151 -0.079533 0.160536
29110 0.0866724 0.116653 -0.089081 0.114244
29115 0.0404922 0.122479 -0.105834 0.0571376
29120 -0.00488873 0.125824 -0.127465 -0.00652991
29125 -0.0474682 0.125917 -0.150512 -0.0720637
29130 -0.0860477 0.122097 -0.17101 -0.134961
29135 -0.119898 0.113305 -0.185401 -0.191995
29140 -0.148239 0.0988504 -0.191234 -0.240623
29145 -0.169822 0.0789801 -0.187228 -0.27807
29150 -0.183322 0.0546516 -0.17314 -0.30181
29155 -0.187806 0.0274578 -0.149887 -0.310235
29160 -0.183111 -0.000609706 -0.119105 -0.302826
29165 -0.170471 -0.0276426 -0.0826602 -0.280774
29170 -0.152088 -0.0523773 -0.0425211 -0.246987
29175 -0.130683 -0.0746279 -0.000736523 -0.206048
29180 -0.109058 -0.0949473 0.0405273 -0.163478
29185 -0.089298 -0.113846 0.0792735 -0.12387
29190 -0.0726488 -0.130635 0.114062 -0.0892212
29195 -0.0596822 -0.143741 0.1438 -0.0596227
29200 -0.0499839 -0.151453 0.167471 -0.0339658
29205 -0.0425687 -0.15209 0.184163 -0.0104958
29210 -0.0366736 -0.144594 0.1931 0.0118329
29215 -0.0320481 -0.128554 0.193809 0.0332067
29220 -0.0288559 -0.104235 0.186676 0.053586
29225 -0.0275321 -0.0726705 0.173012 0.0728098
29230 -0.028938 -0.0357006 0.1545 0.0898617
29235 -0.0336418 0.00403348 0.13291 0.103302
29240 -0.0418475 0.0434717 0.10947 0.111095
29245 -0.0534702 0.0795899 0.0849779 0.111098
29250 -0.0676912 0.109632 0.0599524 0.101893
29255 -0.0829344 0.131595 0.0347891 0.0834501
29260 -0.096829 0.144502 0.0100964 0.0577692
29265 -0.106772 0.148069 -0.0132396 0.028058
29270 -0.110429 0.142559 -0.0345333 -0.00240255
29275 -0.106337 0.128824 -0.0533535 -0.0308669
29280 -0.0941326 0.108616 -0.0690592 -0.0545755
29285 -0.0744379 0.0842404 -0.080895 -0.0710925
29290 -0.0488308 0.057977 -0.0881209 -0.0789746
29295 -0.019895 0.0317505 -0.0898464 -0.0779909
29300 0.0095073 0.00648935 -0.0853758 -0.0693792
29305 0.036603 -0.0176504 -0.0749641 -0.0560115
29310 0.058837 -0.0411729 -0.059466 -0.0418019
29315 0.0742164 -0.0637479 -0.0399322 -0.0294637
29320 0.0817603 -0.0837483 -0.01746 -0.019448
29325 0.0814857 -0.0991591 0.00709302 -0.0105804
29330 0.074545 -0.108155 0.0329351 -0.00067454
29335 0.0632047 -0.109425 0.0587547 0.0125342
29340 0.0500573 -0.102185 0.0830177 0.0308898
29345 0.0376435 -0.0862902 0.104195 0.0555485
29350 0.0281598 -0.0619876 0.121073 0.0872449
29355 0.023221 -0.0306493 0.132941 0.125512
29360 0.0232482 0.00510507 0.139535 0.167888
29365 0.0279582 0.041847 0.141127 0.210932
29370 0.036833 0.0760807 0.138322 0.251236
29375 0.0489084 0.104711 0.131865 0.285485
29380 0.0627312 0.125902 0.122968 0.311602
29385 0.0764523 0.139068 0.113125 0.328644
29390 0.0881273 0.144003 0.10393 0.33606
29395 0.0968069 0.140982 0.0966672 0.334456
29400 0.102644 0.130748 0.0918062 0.325197
29405 0.106219 0.114101 0.0885186 0.308839
29410 0.108313 0.0918709 0.0850281 0.285212
29415 0.109637 0.0650737 0.079172 0.253883
29420 0.110615 0.0351259 0.0693192 0.21506
29425 0.110941 0.00367657 0.0546198 0.169237
29430 0.109898 -0.0275839 0.035125 0.117439
29435 0.106951 -0.0569492 0.0117773 0.0617789
29440 0.102456 -0.082587 -0.0136806 0.00618871
29445 0.097687 -0.103229 -0.0391168 -0.0446592
29450 0.0937156 -0.118357 -0.0618428 -0.0864846
29455 0.0907711 -0.12805 -0.0793268 -0.116606
29460 0.0887737 -0.132699 -0.089649 -0.133574
29465 0.0870717 -0.133179 -0.0916755 -0.137783
29470 0.0844163 -0.130698 -0.0856975 -0.131979
29475 0.0795782 -0.125972 -0.0732447 -0.119639
29480 0.0717651 -0.11923 -0.0566292 -0.104095
29485 0.0609075 -0.111175 -0.0383826 -0.0886506
29490 0.0476365 -0.103063 -0.0203566 -0.0757827
29495 0.0326717 -0.0961522 -0.00345165 -0.0669321
29500 0.0171045 -0.0911353 0.0119709 -0.0620598
29505 0.00243341 -0.0879747 0.0256368 -0.0599045
29510 -0.0104333 -0.0862465 0.0371338 -0.059546
29515 -0.0214259 -0.0853335 0.0460312 -0.0607282
29520 -0.0311993 -0.084389 0.0520532 -0.063535
29525 -0.0407787 -0.0822818 0.0553979 -0.0676626
29530 -0.0510869 -0.0776314 0.0566825 -0.0720358
29535 -0.0622617 -0.0689783 0.057081 -0.074159
29540 -0.0733801 -0.054786 0.0581098 -0.0700563
29545 -0.0827718 -0.0341023 0.0611276 -0.0557465
29550 -0.0885804 -0.00634957 0.0665535 -0.0283764
29555 -0.089191 0.0285325 0.0737699 0.0131115
29560 -0.0839371 0.0692863 0.081365 0.0667142
29565 -0.0730642 0.113588 0.0875814 0.128105
29570 -0.0575475 0.158371 0.0905541 0.191377
29575 -0.0387586 0.199911 0.088903 0.250056
29580 -0.0184173 0.23434 0.0823755 0.298299
29585 0.00138874 0.258032 0.0722738 0.331694
29590 0.0184181 0.267883 0.0606688 0.34697
29595 0.0303574 0.261669 0.0493441 0.341371
29600 0.035359 0.237959 0.0391271 0.312446
29605 0.0325918 0.196634 0.0297267 0.258953
29610 0.0222124 0.139276 0.02025 0.181739
29615 0.00509069 0.0692372 0.0091683 0.0834962
29620 -0.017234 -0.00901457 -0.00523727 -0.0314859
29625 -0.0428404 -0.0904389 -0.0241335 -0.157413
29630 -0.0696826 -0.169782 -0.0477668 -0.287231
29635 -0.0959522 -0.24264 -0.0756303 -0.414223
29640 -0.120188 -0.305429 -0.106587 -0.532204
29645 -0.141017 -0.355484 -0.139294 -0.635795
29650 -0.157444 -0.390755 -0.172512 -0.720711
29655 -0.168483 -0.41002 -0.205077 -0.78358
29660 -0.172847 -0.412608 -0.235832 -0.821286
29665 -0.169331 -0.398429 -0.263645 -0.831405
29670 -0.157246 -0.368153 -0.287313 -0.812713
29675 -0.136805 -0.3233 -0.30563 -0.765736
29680 -0.108767 -0.266166 -0.316686 -0.691619
29685 -0.0744236 -0.199425 -0.318505 -0.592354
29690 -0.0358534 -0.125819 -0.309207 -0.470879
29695 0.00476863 -0.0481154 -0.287417 -0.330764
29700 0.0456037 0.0307658 -0.252755 -0.176385
29705 0.0849098 0.107997 -0.205837 -0.01293
29710 0.121019 0.181223 -0.148379 0.153863
29715 0.152063 0.24827 -0.083283 0.31705
29720 0.176991 0.306813 -0.01432 0.469484
29725 0.196197 0.354174 0.0544373 0.604808
29730 0.211095 0.387683 0.118752 0.71753
29735 0.223232 0.40538 0.175073 0.803684
29740 0.233284 0.406423 0.220772 0.860479
29745 0.240516 0.391327 0.253937 0.885779
29750 0.243287 0.361938 0.273826 0.879051
29755 0.239778 0.320716 0.281385 0.841879
29760 0.228777 0.270739 0.278812 0.778328
29765 0.209724 0.215827 0.269098 0.694649
29770 0.182599 0.16013 0.255033 0.597761
29775 0.148338 0.10783 0.239001 0.495169
29780 0.108935 0.0631392 0.222667 0.394741
29785 0.0667337 0.0297054 0.206867 0.303306
29790 0.0238042 0.00968571 0.191643 0.225133
29795 -0.0182973 0.00335854 0.176439 0.161501
29800 -0.0584388 0.0085357 0.160547 0.110644
29805 -0.0955016 0.0211739 0.143035 0.0687073
29810 -0.128475 0.0366749 0.123295 0.0314943
29815 -0.15668 0.0508178 0.101268 -0.00459445
29820 -0.179922 0.0602962 0.0768359 -0.0427894
29825 -0.198394 0.0630065 0.0500392 -0.0853486
29830 -0.212817 0.05762 0.0212688 -0.133928
29835 -0.22441 0.0434307 -0.00834349 -0.189323
29840 -0.234009 0.0206075 -0.0369108 -0.250312
29845 -0.24204 -0.00959294 -0.0622848 -0.313918
29850 -0.248466 -0.0454944 -0.0825437 -0.376504
29855 -0.25282 -0.0849415 -0.0961727 -0.433934
29860 -0.254307 -0.125268 -0.102335 -0.48191
29865 -0.252036 -0.163638 -0.100646 -0.516321
29870 -0.245381 -0.197273 -0.0913337 -0.533988
29875 -0.234021 -0.224202 -0.0758455 -0.534069
29880 -0.218264 -0.243722 -0.0566187 -0.518604
29885 -0.198757 -0.255875 -0.0368069 -0.491439
29890 -0.175943 -0.260957 -0.0195724 -0.456473
29895 -0.149793 -0.259027 -0.00716615 -0.415987
29900 -0.119777 -0.249496 -0.00095011 -0.370223
29905 -0.0852983 -0.231499 -0.00135047 -0.318148
29910 -0.0463362 -0.204636 -0.0076193 -0.258591
29915 -0.00384474 -0.170019 -0.0186184 -0.192482
29920 0.0404962 -0.130332 -0.0335791 -0.123415
29925 0.084569 -0.0890972 -0.0519673 -0.0564955
29930 0.126163 -0.0497144 -0.0731476 0.00330047
29935 0.163015 -0.0148049 -0.0958893 0.0523212
29940 0.193337 0.0138587 -0.11805 0.0891454
29945 0.215853 0.0351194 -0.13654 0.114432
29950 0.229722 0.0484086 -0.147834 0.130297
29955 0.234632 0.0536193 -0.149068 0.139183
29960 0.230764 0.0506902 -0.139338 0.142116
29965 0.218195 0.0397006 -0.11967 0.138225
29970 0.197142 0.0213251 -0.092016 0.126451
29975 0.168564 -0.00265164 -0.0588945 0.107018
29980 0.134135 -0.0291015 -0.0228083 0.082225
29985 0.0958943 -0.0541196 0.0141183 0.055893
29990 0.0558669 -0.0738813 0.0500676 0.0320531
29995 0.0164164 -0.0852543 0.0835078 0.0146698
30000 -0.0196194 -0.086335 0.112561 0.00660662
30005 -0.0491532 -0.0763729 0.135363 0.00983676
30010 -0.0694337 -0.0557854 0.150227 0.0250084
30015 -0.0782152 -0.025837 0.155771 0.0517192
30020 -0.0743295 0.0119467 0.151664 0.0892812
30025 -0.058192 0.0558194 0.13843 0.136057
30030 -0.0316891 0.103801 0.116809 0.188922
30035 0.00189129 0.15336 0.088102 0.243354
30040 0.03829 0.20104 0.0543563 0.293686
30045 0.0732231 0.242635 0.0179735 0.333831
30050 0.103108 0.27395 -0.0183649 0.358694
30055 0.125144 0.291069 -0.0521866 0.364026
30060 0.137302 0.291106 -0.0815789 0.346829
30065 0.13843 0.272719 -0.105155 0.305994
30070 0.128227 0.236361 -0.12213 0.242458
30075 0.107215 0.184201 -0.132134 0.159283
30080 0.0769043 0.119712 -0.135226 0.0613903
30085 0.0396186 0.0474173 -0.131977 -0.0449407
30090 -0.00201498 -0.0268826 -0.124022 -0.15292
30095 -0.0452093 -0.0968458 -0.113527 -0.255582
30100 -0.0867558 -0.156468 -0.10266 -0.345883
30105 -0.122682 -0.200706 -0.0929961 -0.416384
30110 -0.148557 -0.226346 -0.0855757 -0.460479
30115 -0.16063 -0.232584 -0.0810141 -0.474228
30120 -0.156967 -0.221015 -0.0794252 -0.457407
30125 -0.138567 -0.194974 -0.0801275 -0.413669
30130 -0.108859 -0.158177 -0.0819733 -0.349009
30135 -0.0723925 -0.114077 -0.0839275 -0.270397
30140 -0.0337789 -0.0662929 -0.0851622 -0.185234
30145 0.00314037 -0.0185561 -0.0852234 -0.100639
30150 0.0356865 0.025536 -0.0843344 -0.0231119
30155 0.0624412 0.0627375 -0.0830225 0.0421562
30160 0.0828198 0.0908922 -0.0816525 0.0920595
30165 0.0966416 0.108698 -0.0797551 0.125584
30170 0.103844 0.11517 -0.075501 0.143513
30175 0.104682 0.109641 -0.0665495 0.147774
30180 0.100213 0.0923686 -0.0506662 0.141915
30185 0.0922561 0.0648936 -0.0263933 0.130756
30190 0.0829014 0.0299112 0.00649257 0.119305
30195 0.0736817 -0.00924561 0.0470568 0.111493
30200 0.064942 -0.0489396 0.0935875 0.10959
30205 0.0561573 -0.0853136 0.143527 0.114371
30210 0.0464531 -0.115184 0.193521 0.12479
30215 0.0350618 -0.1369 0.239697 0.137859
30220 0.0215758 -0.149811 0.277956 0.149721
30225 0.00619195 -0.153707 0.304367 0.156852
30230 -0.0104496 -0.148827 0.316209 0.156932
30235 -0.0273507 -0.135599 0.312221 0.149271
30240 -0.043274 -0.114569 0.292696 0.134853
30245 -0.0567528 -0.0866403 0.259039 0.115646
30250 -0.0664285 -0.0527703 0.213483 0.0942842
30255 -0.0717114 -0.0139553 0.158733 0.0730664
30260 -0.073174 0.0284528 0.0975328 0.0528116
30265 -0.0725321 0.0722044 0.0326904 0.0323628
30270 -0.0716565 0.11465 -0.0326606 0.0103329
30275 -0.0719032 0.153186 -0.0953948 -0.0141119
30280 -0.0743066 0.185214 -0.152725 -0.0418176
30285 -0.0794432 0.208694 -0.202205 -0.0729551
